date,variety_id,variety_name,month,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,tech1,tech2,tech3,tech4,tech5,tech6,tech7,tech8,tech9,tech10,tech11,tech12,tech13,tech14,tech15,tech16,tech17,tech18,tech19,tech20,tech21,tech22,tech23,tech24,y,raw_change
2025-06-26,1,AAPL,6,0.2380,0.5720,0.4200,0.5200,0.7800,0.6800,0.4200,0.5500,0.5800,0.5800,0.4410,0.4158,0.6800,0.5000,0.5383,0.4429,0.1221,0.0000,0.5692,0.4308,0.0444,0.5067,0.3846,0.4889,0.6106,0.5694,0.5253,0.3926,0.4171,0.2330,0.2197,0.5309,0.4691,0.4628,0.5372,0.2457,0.2618,0.5000,0.501990,0.000398
2025-06-26,2,AMZN,6,0.2380,0.5720,0.4200,0.5200,0.7800,0.6500,0.4800,0.5800,0.5800,0.5800,0.4410,0.7052,0.5800,0.5000,0.7938,0.9280,0.7711,0.5000,0.8558,0.1442,0.0758,0.6240,0.4417,0.5956,0.6066,0.6129,0.8928,0.5448,0.4497,0.2778,0.1798,0.9234,0.0766,0.9759,0.0241,0.2820,0.3366,0.5000,0.638595,0.028464
2025-06-26,3,COIN,6,0.2520,0.4940,0.4200,0.5200,0.6500,0.5500,0.4200,0.5500,0.5800,0.5800,0.5040,0.9546,0.4800,0.5500,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5864,0.8655,1.0000,0.7083,0.9955,1.0000,1.0000,0.2039,0.6791,1.0000,0.2098,0.9528,0.0472,0.9675,0.0325,0.4019,0.5031,0.5000,0.239774,-0.057696
2025-06-26,4,CRCL,6,0.2800,0.5200,0.4200,0.4800,0.4200,0.3500,0.5000,0.4000,0.5800,0.3800,0.4200,0.5000,0.4000,0.4200,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.042771,-0.155409
2025-06-26,5,GME,6,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.2679,0.3000,0.4200,0.0076,0.0198,0.1777,0.5000,0.3104,0.6896,0.5140,0.2819,1.0000,0.5558,0.5928,0.0165,0.0003,0.1960,0.0000,1.0000,0.6831,0.2385,0.7615,0.1640,0.8360,0.6503,0.4429,0.5000,0.439577,-0.012144
2025-06-26,6,GOOGL,6,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.5714,0.5500,0.5000,0.6150,0.8213,0.5535,0.5000,0.5979,0.4021,0.0957,0.5757,0.5060,0.5666,0.5063,0.3689,0.5701,0.1981,0.6798,0.2291,0.1731,0.6039,0.3961,0.7849,0.2151,0.3424,0.3831,0.5000,0.639935,0.028754
2025-06-26,7,HOOD,6,0.2520,0.4940,0.4200,0.5200,0.6000,0.5200,0.4500,0.5200,0.5800,0.5500,0.5040,0.9007,0.4500,0.5200,0.9988,1.0000,1.0000,1.0000,0.9920,0.0080,0.2720,0.7056,0.9603,0.5847,0.8285,0.9615,1.0000,0.0736,0.3876,0.1193,0.2148,0.9545,0.0455,0.9778,0.0222,0.4144,0.2530,0.5000,0.412757,-0.017629
2025-06-26,8,LMT,6,0.2660,0.6240,0.4410,0.5000,0.6800,0.6000,0.5000,0.5200,0.5800,0.5200,0.4200,0.3369,0.5200,0.5500,0.1721,0.3273,0.1970,0.5000,0.0796,0.9204,0.0747,0.4157,0.5959,0.4957,0.3878,0.5178,0.3397,0.3782,0.1902,0.4998,0.4256,0.3228,0.6772,0.3793,0.6207,0.7370,0.4729,0.5000,0.507534,0.001507
2025-06-26,9,MARA,6,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.5244,0.4000,0.5000,0.6045,0.7297,0.1376,0.5000,0.5451,0.4549,0.1881,0.5350,1.0000,0.5768,0.7459,0.1609,0.7243,0.2778,0.2287,0.2404,0.2017,0.5494,0.4506,0.6219,0.3781,0.3129,0.3748,0.5000,0.422055,-0.015717
2025-06-26,10,MCD,6,0.2800,0.5980,0.4200,0.5200,0.7000,0.6200,0.5200,0.4800,0.5800,0.5000,0.4200,0.2439,0.5500,0.4500,0.0806,0.1027,0.2974,0.5000,0.1152,0.8848,0.1266,0.1844,0.3447,0.5011,0.4314,0.2086,0.0540,0.3785,0.5502,0.4084,0.3763,0.0699,0.9301,0.0592,0.9408,0.4173,0.3117,0.5000,0.602172,0.020726
2025-06-26,11,META,6,0.2380,0.5720,0.4200,0.5200,0.7200,0.7000,0.4200,0.6000,0.5800,0.5500,0.4410,0.8598,0.5000,0.4800,0.9356,0.9911,0.9798,1.0000,0.9706,0.0294,0.1137,0.6557,0.4134,0.5970,0.7051,0.7633,0.9892,0.4992,0.4509,0.2367,0.1642,0.9778,0.0222,0.9914,0.0086,0.3421,0.3207,0.5000,0.551735,0.010384
2025-06-26,12,MSFT,6,0.2380,0.5720,0.4200,0.5200,0.8000,0.7200,0.4000,0.6200,0.5800,0.6000,0.4410,0.8842,0.6500,0.5200,0.9154,0.9753,0.9739,1.0000,1.0000,0.0000,0.0893,0.8030,0.2650,0.5420,0.6719,0.7881,0.9556,0.3667,0.4841,0.3316,0.1665,0.9862,0.0138,0.9959,0.0041,0.1635,0.3854,0.5000,0.484827,-0.003036
2025-06-26,13,MSTR,6,0.2520,0.4940,0.4200,0.5200,0.5500,0.4200,0.3800,0.5800,0.5800,0.6200,0.5040,0.7445,0.4200,0.5500,0.7415,0.6561,0.9916,1.0000,0.7464,0.2536,0.0856,0.6109,0.6632,0.4771,0.7198,0.4892,0.8940,0.2309,0.3249,0.2759,0.0890,0.7680,0.2320,0.6525,0.3475,0.3341,0.1831,0.5000,0.466926,-0.006625
2025-06-26,14,NFLX,6,0.2380,0.5720,0.4200,0.5200,0.7000,0.6500,0.4500,0.5500,0.5800,0.5500,0.4410,0.8744,0.5500,0.4800,0.9530,0.9732,0.9996,1.0000,1.0000,0.0000,0.0912,0.6538,0.3974,0.5973,0.7991,0.8555,0.9449,0.3570,0.4792,0.1890,0.1392,0.9949,0.0051,0.9981,0.0019,0.4252,0.2767,0.5000,0.562615,0.012589
2025-06-26,15,PLTR,6,0.2380,0.5720,0.4200,0.5200,0.6500,0.5500,0.3500,0.5800,0.5800,0.5500,0.4410,0.8756,0.5000,0.5200,0.9697,0.9942,1.0000,1.0000,0.8627,0.1373,0.1911,0.8109,0.8077,0.5377,0.6486,0.8086,0.9970,0.3152,0.2329,0.1066,0.1929,0.8646,0.1354,0.9327,0.0673,0.3767,0.2884,0.5000,0.133179,-0.093657
2025-06-26,16,PYPL,6,0.3500,0.5720,0.4200,0.5600,0.5200,0.5000,0.5500,0.4500,0.5800,0.4800,0.4200,0.5719,0.5000,0.4800,0.6610,0.8243,0.2849,0.5000,0.6438,0.3562,0.0929,0.5202,0.5432,0.5055,0.7928,0.3817,0.7001,0.4018,0.2264,0.4735,0.3173,0.7256,0.2744,0.8652,0.1348,0.6733,0.2563,0.5000,0.532073,0.006423
2025-06-26,17,RIOT,6,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.7427,0.4000,0.5000,0.9906,0.9983,0.8405,0.5000,0.8110,0.1890,0.2997,0.6362,1.0000,0.6934,0.7589,0.4763,0.9999,0.5913,0.2659,0.2445,0.4046,0.8776,0.1224,0.9231,0.0769,0.5025,0.4278,0.5000,0.519020,0.003806
2025-06-26,18,SNAP,6,0.2380,0.5720,0.4200,0.5200,0.4000,0.3500,0.5500,0.3500,0.5800,0.3500,0.4410,0.3050,0.4000,0.3800,0.3453,0.3438,0.0234,0.0000,0.3509,0.6491,0.0858,0.4885,0.8442,0.5546,0.4455,0.2219,0.3017,0.0660,0.3371,0.3392,0.1242,0.3250,0.6750,0.3743,0.6257,0.3332,0.3729,0.5000,0.806131,0.071253
2025-06-26,19,SPCX,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.7249,0.5500,0.5000,0.7606,0.8578,0.7467,0.5000,1.0000,0.0000,0.0394,0.7009,0.1901,0.5320,0.6308,0.6208,0.8177,0.2632,0.3271,0.2945,0.2695,0.9818,0.0182,0.9947,0.0053,0.2888,0.2486,0.5000,0.526071,0.005219
2025-06-26,20,TSLA,6,0.2380,0.5720,0.4200,0.5200,0.6800,0.5200,0.3500,0.5000,0.5800,0.5200,0.4410,0.5423,0.4500,0.5500,0.4508,0.8229,0.7035,0.5000,0.4813,0.5187,0.2112,0.6616,1.0000,0.4784,0.5577,0.4876,0.0451,0.0856,0.3627,0.1606,0.3356,0.5563,0.4437,0.7107,0.2893,0.7630,0.3480,0.5000,0.467050,-0.006600
2025-06-26,21,WPM,6,0.2940,0.5980,0.4200,0.5400,0.5800,0.5200,0.5000,0.5200,0.5800,0.5500,0.4200,0.6705,0.5000,0.5000,0.5372,0.8406,0.9972,1.0000,0.5382,0.4618,0.0780,0.4553,0.4750,0.5425,0.4551,0.5758,0.8399,0.3646,0.3395,0.1851,0.2237,0.4834,0.5166,0.7504,0.2496,0.3140,0.4829,0.5000,0.343645,-0.032355
2025-06-26,22,SPY,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.7288,0.5500,0.5000,0.7669,0.8639,0.7673,0.5000,1.0000,0.0000,0.0409,0.7028,0.1924,0.5313,0.6327,0.6253,0.8242,0.3823,0.2467,0.3129,0.3034,0.9857,0.0143,0.9958,0.0042,0.2864,0.2375,0.5000,0.524821,0.004968
2025-06-26,23,DIA,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6929,0.5500,0.5000,0.7299,0.7864,0.6297,0.5000,1.0000,0.0000,0.0342,0.6583,0.2101,0.5378,0.6417,0.5802,0.7579,0.1243,0.3437,0.3991,0.3311,0.9845,0.0155,0.9955,0.0045,0.3255,0.2905,0.5000,0.546759,0.009379
2025-06-26,24,GDX,6,0.2940,0.5980,0.4200,0.5400,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6655,0.5500,0.5000,0.5152,0.7886,0.9925,1.0000,0.5153,0.4847,0.0798,0.4754,0.4626,0.5537,0.4642,0.5811,0.8289,0.3343,0.2233,0.1748,0.1975,0.5823,0.4177,0.7833,0.2167,0.3601,0.4674,0.5000,0.327755,-0.035918
2025-06-26,25,IWM,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6847,0.5500,0.5000,0.7779,0.8614,0.5218,0.5000,0.9323,0.0677,0.0580,0.6286,0.2930,0.5646,0.6340,0.5691,0.8566,0.2236,0.1651,0.2803,0.3574,0.9896,0.0104,0.9960,0.0040,0.3452,0.2912,0.5000,0.501625,0.000325
2025-06-26,26,QQQ,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.8291,0.5500,0.5000,0.8224,0.9229,0.8653,1.0000,1.0000,0.0000,0.0508,0.7042,0.2362,0.5373,0.6625,0.6631,0.8680,0.2389,0.3264,0.2215,0.2687,0.9873,0.0127,0.9962,0.0038,0.3022,0.2448,0.5000,0.517111,0.003424
2025-06-26,27,URA,6,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.3990,0.8641,0.5500,0.5000,0.9901,0.9998,0.9994,1.0000,0.8498,0.1502,0.2632,0.7220,0.7300,0.5909,0.6219,0.8786,0.9979,0.1819,0.1127,0.2559,0.3333,0.9242,0.0758,0.9657,0.0343,0.4597,0.4429,0.5000,0.418079,-0.016533
2025-06-26,28,URNM,6,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5400,0.5500,0.3990,0.7961,0.5500,0.5000,0.9903,0.9988,0.9721,0.5000,0.9030,0.0970,0.2294,0.7064,0.7325,0.6310,0.5854,0.9505,0.9944,0.1829,0.0886,0.1370,0.4340,0.9928,0.0072,0.9965,0.0035,0.4585,0.5432,0.5000,0.430343,-0.014023
2025-06-27,0,NVDA,6,0.2240,0.5980,0.4200,0.5000,0.8500,0.7500,0.3200,0.6500,0.5800,0.6200,0.4200,0.9122,0.6500,0.5500,0.9897,0.9985,0.9881,1.0000,1.0000,0.0000,0.1507,0.7791,0.4319,0.5700,0.8735,0.9001,0.9907,0.4142,0.3408,0.2500,0.1976,0.9628,0.0372,0.9849,0.0151,0.3393,0.2446,0.5000,0.507607,0.001522
2025-06-27,1,AAPL,6,0.2380,0.5720,0.4200,0.5200,0.7800,0.6800,0.4200,0.5500,0.5800,0.5800,0.4410,0.3986,0.6800,0.5000,0.5398,0.4464,0.1237,0.0000,0.5717,0.4283,0.0445,0.4419,0.3713,0.5016,0.5020,0.5587,0.5493,0.4704,0.2461,0.2675,0.2297,0.5380,0.4620,0.4660,0.5340,0.2453,0.2495,0.5000,0.600321,0.020340
2025-06-27,2,AMZN,6,0.2380,0.5720,0.4200,0.5200,0.7800,0.6500,0.4800,0.5800,0.5800,0.5800,0.4410,0.7749,0.5800,0.5000,0.9303,0.9657,0.8572,0.5000,1.0000,0.0000,0.0857,0.6292,0.4333,0.6119,0.7855,0.7648,0.9523,0.9308,0.3963,0.4109,0.2375,1.0000,0.0000,1.0000,0.0000,0.3169,0.3337,0.5000,0.413333,-0.017510
2025-06-27,3,COIN,6,0.2520,0.4940,0.4200,0.5200,0.6500,0.5500,0.4200,0.5500,0.5800,0.5800,0.5040,0.8933,0.4800,0.5500,1.0000,1.0000,0.9999,1.0000,0.9229,0.0771,0.6174,0.7638,1.0000,0.2843,0.9489,1.0000,1.0000,0.2798,0.4391,1.0000,0.2399,0.8053,0.1947,0.8662,0.1338,0.4202,0.5104,0.5000,0.458503,-0.008318
2025-06-27,4,CRCL,6,0.2800,0.5200,0.4200,0.4800,0.4200,0.3500,0.5000,0.4000,0.5800,0.3800,0.4200,0.5000,0.4000,0.4200,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.523814,0.004766
2025-06-27,5,GME,6,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.3029,0.3000,0.4200,0.0073,0.0154,0.1475,0.5000,0.3098,0.6902,0.5162,0.2684,1.0000,0.4516,0.5277,0.8372,0.0008,0.4129,0.0000,0.1599,0.6412,0.2156,0.7844,0.1437,0.8563,0.6225,0.4424,0.5000,0.663349,0.033913
2025-06-27,6,GOOGL,6,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.6990,0.5500,0.5000,0.8601,0.9124,0.6852,0.5000,0.8591,0.1409,0.1011,0.5701,0.4972,0.6130,0.8064,0.5993,0.8026,1.0000,0.4919,0.3548,0.2201,0.8650,0.1350,0.9267,0.0733,0.3675,0.3894,0.5000,0.435939,-0.012883
2025-06-27,7,HOOD,6,0.2520,0.4940,0.4200,0.5200,0.6000,0.5200,0.4500,0.5200,0.5800,0.5500,0.5040,0.8591,0.4500,0.5200,0.9932,0.9999,1.0000,1.0000,0.8945,0.1055,0.2529,0.6438,0.9374,0.4299,0.7603,0.9574,1.0000,0.4836,0.3266,0.1348,0.2415,0.8886,0.1114,0.9456,0.0544,0.4539,0.2373,0.5000,0.927794,0.127665
2025-06-27,8,LMT,6,0.2660,0.6240,0.4410,0.5000,0.6800,0.6000,0.5000,0.5200,0.5800,0.5200,0.4200,0.3331,0.5200,0.5500,0.1920,0.3393,0.2047,0.5000,0.1372,0.8628,0.0792,0.4008,0.6035,0.5060,0.3755,0.3615,0.2927,0.3778,0.1461,0.4671,0.4542,0.3382,0.6618,0.3934,0.6066,0.7118,0.4660,0.5000,0.549447,0.009922
2025-06-27,9,MARA,6,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.4519,0.4000,0.5000,0.3925,0.5999,0.1069,0.5000,0.4528,0.5472,0.1852,0.4236,1.0000,0.4375,0.7294,0.2230,0.7323,0.2519,0.1943,0.2210,0.2118,0.4753,0.5247,0.5758,0.4242,0.3102,0.3740,0.5000,0.703691,0.043247
2025-06-27,10,MCD,6,0.2800,0.5980,0.4200,0.5200,0.7000,0.6200,0.5200,0.4800,0.5800,0.5000,0.4200,0.3415,0.5500,0.4500,0.2144,0.1744,0.3859,0.5000,0.2932,0.7068,0.1256,0.3086,0.3568,0.5822,0.5707,0.2774,0.1097,0.4430,0.3864,0.4753,0.4584,0.2613,0.7387,0.2214,0.7786,0.5392,0.3214,0.5000,0.510632,0.002127
2025-06-27,11,META,6,0.2380,0.5720,0.4200,0.5200,0.7200,0.7000,0.4200,0.6000,0.5800,0.5500,0.4410,0.8695,0.5000,0.4800,0.9469,0.9921,0.9834,1.0000,1.0000,0.0000,0.1099,0.6409,0.3924,0.5414,0.8180,0.8134,0.9921,0.4223,0.2599,0.2893,0.2127,0.9825,0.0175,0.9930,0.0070,0.3614,0.3070,0.5000,0.530360,0.006079
2025-06-27,12,MSFT,6,0.2380,0.5720,0.4200,0.5200,0.8000,0.7200,0.4000,0.6200,0.5800,0.6000,0.4410,0.8566,0.6500,0.5200,0.8827,0.9679,0.9713,1.0000,0.9427,0.0573,0.0912,0.7666,0.2676,0.4879,0.6850,0.7091,0.9450,0.5503,0.3366,0.3583,0.2110,0.9232,0.0768,0.9767,0.0233,0.3121,0.3572,0.5000,0.514816,0.002964
2025-06-27,13,MSTR,6,0.2520,0.4940,0.4200,0.5200,0.5500,0.4200,0.3800,0.5800,0.5800,0.6200,0.5040,0.6261,0.4200,0.5500,0.6518,0.5807,0.9890,0.5000,0.6492,0.3508,0.0841,0.5616,0.6779,0.4735,0.6829,0.5674,0.7775,0.6662,0.3443,0.3283,0.1080,0.6400,0.3600,0.6322,0.3678,0.3319,0.1835,0.5000,0.742734,0.053011
2025-06-27,14,NFLX,6,0.2380,0.5720,0.4200,0.5200,0.7000,0.6500,0.4500,0.5500,0.5800,0.5500,0.4410,0.8917,0.5500,0.4800,0.9670,0.9784,0.9997,1.0000,1.0000,0.0000,0.1040,0.7150,0.3989,0.5502,0.8160,0.9024,0.9834,0.5311,0.2612,0.2427,0.1500,0.9454,0.0546,0.9785,0.0215,0.3876,0.2643,0.5000,0.560207,0.012100
2025-06-27,15,PLTR,6,0.2380,0.5720,0.4200,0.5200,0.6500,0.5500,0.3500,0.5800,0.5800,0.5500,0.4410,0.5742,0.5000,0.5200,0.1555,0.8430,1.0000,1.0000,0.3046,0.6954,0.1732,0.5337,0.9590,0.1826,0.2778,0.3051,0.9175,1.0000,0.3429,0.1834,0.2413,0.4033,0.5967,0.7033,0.2967,0.4170,0.3438,0.5000,0.701322,0.042680
2025-06-27,16,PYPL,6,0.3500,0.5720,0.4200,0.5600,0.5200,0.5000,0.5500,0.4500,0.5800,0.4800,0.4200,0.5887,0.5000,0.4800,0.7105,0.8379,0.3093,0.5000,0.6935,0.3065,0.0928,0.5062,0.5348,0.5257,0.7359,0.4035,0.7920,0.2604,0.1023,0.4706,0.3378,0.7859,0.2141,0.8948,0.1052,0.6671,0.2908,0.5000,0.546040,0.009234
2025-06-27,17,RIOT,6,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.7401,0.4000,0.5000,0.9852,0.9979,0.8458,0.5000,0.8061,0.1939,0.2744,0.5735,1.0000,0.5152,0.8881,0.6969,1.0000,0.2374,0.3002,0.2854,0.4236,0.8822,0.1178,0.9257,0.0743,0.5224,0.4220,0.5000,0.805621,0.071090
2025-06-27,18,SNAP,6,0.2380,0.5720,0.4200,0.5200,0.4000,0.3500,0.5500,0.3500,0.5800,0.3500,0.4410,0.6187,0.4000,0.3800,0.9392,0.7992,0.0707,0.0000,1.0000,0.0000,0.0992,0.5719,0.8871,0.7577,0.8548,0.7799,0.8653,0.8399,0.4637,0.3798,0.2214,0.8083,0.1917,0.6983,0.3017,0.3965,0.3893,0.5000,0.482805,-0.003440
2025-06-27,19,SPCX,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.7281,0.5500,0.5000,0.7878,0.8674,0.7647,0.5000,1.0000,0.0000,0.0440,0.6826,0.1840,0.5209,0.6655,0.6291,0.8241,0.4931,0.2773,0.3257,0.2908,0.9575,0.0425,0.9865,0.0135,0.2903,0.2336,0.5000,0.525799,0.005164
2025-06-27,20,TSLA,6,0.2380,0.5720,0.4200,0.5200,0.6800,0.5200,0.3500,0.5000,0.5800,0.5200,0.4410,0.5266,0.4500,0.5500,0.4350,0.7664,0.6662,0.5000,0.4729,0.5271,0.1931,0.6199,1.0000,0.4736,0.5228,0.5876,0.0324,0.3036,0.3389,0.1497,0.3474,0.5573,0.4427,0.6958,0.3042,0.7607,0.3425,0.5000,0.408797,-0.018447
2025-06-27,21,WPM,6,0.2940,0.5980,0.4200,0.5400,0.5800,0.5200,0.5000,0.5200,0.5800,0.5500,0.4200,0.5113,0.5000,0.5000,0.1813,0.6476,0.9933,1.0000,0.0836,0.9164,0.0724,0.4544,0.4979,0.3734,0.3977,0.2991,0.6263,0.5109,0.3210,0.1812,0.2679,0.1710,0.8290,0.6041,0.3959,0.3510,0.4913,0.5000,0.637764,0.028284
2025-06-27,22,SPY,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.8061,0.5500,0.5000,0.7910,0.8721,0.7833,1.0000,1.0000,0.0000,0.0454,0.6839,0.1863,0.5199,0.6669,0.6312,0.8296,0.2991,0.2023,0.3337,0.3194,0.9576,0.0424,0.9865,0.0135,0.2866,0.2235,0.5000,0.523888,0.004781
2025-06-27,23,DIA,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.7125,0.5500,0.5000,0.7976,0.8238,0.6715,0.5000,1.0000,0.0000,0.0414,0.6551,0.2066,0.5374,0.6835,0.6244,0.8007,0.4906,0.2956,0.4226,0.3364,0.9280,0.0720,0.9751,0.0249,0.3357,0.2818,0.5000,0.530215,0.006050
2025-06-27,24,GDX,6,0.2940,0.5980,0.4200,0.5400,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.4817,0.5500,0.5000,0.1471,0.5472,0.9812,1.0000,0.0395,0.9605,0.0763,0.4600,0.4973,0.3602,0.3551,0.2129,0.5777,0.8478,0.3399,0.1644,0.2249,0.2028,0.7972,0.5865,0.4135,0.4118,0.4727,0.5000,0.628163,0.026217
2025-06-27,25,IWM,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6648,0.5500,0.5000,0.7594,0.8514,0.5224,0.5000,0.8946,0.1054,0.0583,0.5810,0.2908,0.5013,0.6455,0.5956,0.8443,0.6585,0.1678,0.3272,0.3668,0.8738,0.1262,0.9480,0.0520,0.3406,0.2901,0.5000,0.507193,0.001439
2025-06-27,26,QQQ,6,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.8276,0.5500,0.5000,0.8277,0.9225,0.8715,1.0000,1.0000,0.0000,0.0553,0.6852,0.2314,0.5137,0.6965,0.6693,0.8740,0.4071,0.2522,0.2716,0.2616,0.9508,0.0492,0.9845,0.0155,0.3031,0.2262,0.5000,0.532340,0.006477
2025-06-27,27,URA,6,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.3990,0.8270,0.5500,0.5000,0.9632,0.9995,0.9990,1.0000,0.7560,0.2440,0.2550,0.6751,0.7738,0.4343,0.6698,0.8069,0.9982,0.2507,0.0934,0.2393,0.3041,0.8419,0.1581,0.9284,0.0716,0.4491,0.4557,0.5000,0.595983,0.019438
2025-06-27,28,URNM,6,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5400,0.5500,0.3990,0.7655,0.5500,0.5000,0.9689,0.9973,0.9605,0.5000,0.8056,0.1944,0.2252,0.6776,0.7548,0.4441,0.6819,0.9208,0.9973,0.1754,0.0165,0.1636,0.3980,0.8667,0.1333,0.9338,0.0662,0.4443,0.5611,0.5000,0.586162,0.017406
2025-06-30,0,NVDA,6,0.2240,0.5980,0.4200,0.5000,0.8500,0.7500,0.3200,0.6500,0.5800,0.6200,0.4200,0.9098,0.6500,0.5500,0.9855,0.9981,0.9880,1.0000,1.0000,0.0000,0.1576,0.7738,0.4260,0.5061,0.8718,0.9438,0.9973,0.1196,0.3815,0.2954,0.1726,0.9691,0.0309,0.9887,0.0113,0.3167,0.2356,0.5000,0.355784,-0.029686
2025-06-30,1,AAPL,6,0.2380,0.5720,0.4200,0.5200,0.7800,0.6800,0.4200,0.5500,0.5800,0.5800,0.4410,0.5470,0.6800,0.5000,0.7548,0.5884,0.1701,0.0000,0.9597,0.0403,0.0489,0.5713,0.3788,0.5806,0.5901,0.7521,0.6798,0.3779,0.3029,0.3267,0.2333,0.8198,0.1802,0.6315,0.3685,0.2865,0.2484,0.5000,0.564224,0.012916
2025-06-30,2,AMZN,6,0.2380,0.5720,0.4200,0.5200,0.7800,0.6500,0.4800,0.5800,0.5800,0.5800,0.4410,0.6967,0.5800,0.5000,0.8169,0.9313,0.8006,0.5000,0.8559,0.1441,0.0840,0.5316,0.4393,0.4304,0.7403,0.7025,0.9209,0.0000,0.4216,0.4954,0.2545,0.7904,0.2096,0.9243,0.0757,0.3347,0.3353,0.5000,0.524367,0.004877
2025-06-30,3,COIN,6,0.2520,0.4940,0.4200,0.5200,0.6500,0.5500,0.4200,0.5500,0.5800,0.5800,0.5040,0.8912,0.4800,0.5500,1.0000,1.0000,0.9999,1.0000,0.8605,0.1395,0.6321,0.7454,1.0000,0.4668,0.9421,1.0000,1.0000,0.0000,0.3424,1.0000,0.2485,0.7852,0.2148,0.8505,0.1495,0.4206,0.5114,0.5000,0.296280,-0.043254
2025-06-30,4,CRCL,6,0.2800,0.5200,0.4200,0.4800,0.4200,0.3500,0.5000,0.4000,0.5800,0.3800,0.4200,0.5000,0.4000,0.4200,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.775565,0.062000
2025-06-30,5,GME,6,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.3622,0.3000,0.4200,0.0524,0.0374,0.2425,0.5000,0.3861,0.6139,0.5082,0.2706,1.0000,0.6324,0.7983,0.9269,0.0017,0.1985,0.0038,0.0096,0.6260,0.2997,0.7003,0.1997,0.8003,0.6251,0.4461,0.5000,0.358425,-0.029110
2025-06-30,6,GOOGL,6,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.6251,0.5500,0.5000,0.7463,0.8628,0.6209,0.5000,0.7098,0.2902,0.1028,0.5020,0.5332,0.4486,0.7919,0.5556,0.7228,0.0430,0.4014,0.4480,0.2144,0.7400,0.2600,0.8584,0.1416,0.3674,0.4180,0.5000,0.488936,-0.002213
